"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
324975																																																																																						18291	572	572	12.1427%	24.2696%	23.5106%	17719	75366	145923	-4776	0			16.2696%			0				17719	145923								0	0	0		0		0	23.5106%	1	0	12943	0	0	0	-4776	0	0	0		0	17719	0	0	17719	0	0	0	0	0	0	0	0	0	572	0	0	0			
325141																																																																																				282272	0				15.8448%			44208		279006	-10078	0						0	0	0	0	41908	280643	0	0.0000%	7988	0	26	8014	2.8391%	0	0	0	0	1		3937		1	0	35767	1637	0	0	-10078	0	0	0		0	44208	0	0	44208	0	0	0	0	0	0						1637	0	0		
325459																																																																																				24271	0				23.0799%			6028		26118	-1808	0						0	0	0	0	5478	26118	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		550		1	0	4220	0	0	0	-1808	0	0	0		0	6028	0	0	6028	0	0	0	0	0	0						0	0	3983		
325534																																																																																				363477	0				10.1580%			36984		364089	-8099	0						0	0	0	0	34109	364089	0	0.0000%	45105	0	717	45822	12.6066%	0	0	0	0	1		2875		1	0	28885	0	0	0	-8099	0	0	0		0	36984	0	0	36984	0	0	0	0	0	0						0	0	0		
326054																																																																																				479621	0				10.8533%			51985		478978	-2132	0						0	0	0	0	53906	478978	0	0.0000%	76502	0	841	77343	16.1259%	0	0	0	0	1		-1921		1	0	49853	0	0	0	-2132	0	0	0		0	51985	0	0	51985	0	0	0	0	0	0						0	0	0		
326344																																																																																				701746	0				10.8728%			78329		720410	-18523	0						0	0	0	0	73561	720642	0	0.0000%	76762	0	7318	84080	11.9815%	0	0	0	0	1		5000		1	0	60038	232	0	0	-18523	0	0	0		0	78329	0	0	78329	0	0	0	0	0	0						232	0	0		
326858																																																																																						227524	19043	19043	10.4611%	14.9591%	13.7071%	208481	1520974	1992925	-32013	0			6.9591%			0				166697	1992925								0	0	0		0		41695	13.7071%	1	0	176379	0	0	0	-32102	0	0	0		0	208481	0	0	208481	0	0	0	0	0	0	0	0	0	19043	0	0	0			
326979																																																																																				813074	0				12.7559%			103660		812644	-13594	0						0	0	0	0	101188	812644	0	0.0000%	78366	0	188	78554	9.6614%	0	0	0	0	1		2472		1	0	90066	0	0	0	-13594	0	0	0		0	103660	0	0	103660	0	0	0	0	0	0						0	0	0		
327220																																																																																						17167	1116	1116	8.8390%	14.0151%	13.1040%	16051	122489	181593	-5043	0			6.0151%			0				12613	181593								0	0	0		0		3438	13.1040%	1	0	11008	0	0	0	-5043	0	0	0		0	16051	0	0	16051	0	0	0	0	0	0	0	0	0	1116	0	0	0			
327305																																																																																						113221	8667	8667	9.6134%	15.5622%	14.3709%	104554	727538	1087585	-9565	0			7.5622%			0				77315	1092117								0	0	0		0		31771	14.3709%	1	0	99521	4392	140	0	-11134	1569	0	0		0	104554	0	0	104554	0	0	0	0	0	0	0	0	0	8667	0	4532	0			
327435																																																																																				873950	0				9.4700%			85713		905103	-38617	0						0	0	0	0	82625	905103	0	0.0000%	67995	0	2268	70263	8.0397%	0	0	0	0	1		3088		1	0	47096	0	0	0	-38617	0	0	0		0	85713	0	0	85713	0	0	0	0	0	0						0	0	0		
327556																																																																																						40253	3168	3168	10.0235%	13.3153%	12.2674%	37085	302306	369981	-3791	0			5.3153%			0				29785	369981								0	0	0		0		7300	12.2674%	1	0	33294	0	0	0	-3791	0	0	0		0	37085	0	0	37085	0	0	0	0	0	0	0	0	0	3168	0	0	0			
327855																																																																																						111281	8999	8999	11.1699%	15.5247%	14.2693%	102282	716800	915692	-7631	0			7.5247%			0				84166	921670								0	0	0		0		24094	14.2693%	1	0	100629	5978	0	0	-7631	0	0	0		0	102282	0	0	102282	0	0	0	0	0	0	0	0	0	8999	0	5978	0			
328058																																																																																						8079	320	320	14.9712%	31.7409%	30.4836%	7759	25453	51826	-648	0			23.7409%			0				6759	51826								0	0	0		0		1000	30.4836%	1	0	7111	0	0	0	-648	0	0	0		0	7759	0	0	7759	0	0	0	0	0	0	0	0	0	320	0	0	0			
328357																																																																																						73048	3511	3511	9.9182%	25.8626%	24.6195%	69537	282447	701108	-7604	0			17.8626%			0				58506	701110								0	0	0		0		11033	24.6195%	1	0	61935	0	2	0	32	0	0	-7636		0	69537	0	0	69537	0	0	0	0	0	0	0	0	0	3511	0	2	0			
328656																																																																																				218571	0				10.0854%			21933		217473	-2219	0						0	0	0	0	10433	217473	0	0.0000%	37549	0	4336	41885	19.1631%	0	0	0	0	1		11500		1	0	19714	0	0	0	-2219	0	0	0		0	21933	0	0	21933	0	0	0	0	0	0						0	0	0		
328777																																																																																						396686	21936	21936	12.4992%	18.2083%	17.2014%	374750	2178596	2998180	-76655	312			10.2083%			0				284515	3001746								0	0	0		0		93489	17.2014%	1	0	301349	3239	15	0	-76967	411	-99	0		0	374750	0	0	374750	0	0	0	0	0	0	0	0	0	21936	0	3254	0			
329149																																																																																				152545	0				9.5301%			14478		151919	-814	0						0	0	0	0	10479	154580	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		6660		1	0	16325	2661	0	0	-814	0	0	0		0	14478	0	0	14478	0	0	0	0	0	0						2661	0	27831		
329345																																																																																						113824	7630	7630	10.8266%	14.9594%	13.9566%	106194	760886	980863	-9810	0			6.9594%			0				61451	983937								0	0	0		0		47817	13.9566%	1	0	99458	2162	912	0	-9810	0	0	0		0	106194	0	0	106194	0	0	0	0	0	0	0	0	0	7630	0	3074	0			
329550																																																																																						53211	5576	5576	8.7791%	11.9302%	10.6800%	47635	446020	542593	-5647	0			3.9302%			0				23540	542593								0	0	0		0		24095	10.6800%	1	0	41988	0	0	0	-5647	0	0	0		0	47635	0	0	47635	0	0	0	0	0	0	0	0	0	5576	0	0	0			
329952																																																																																				933099	0				11.1287%			104251		936776	-16715	0						0	0	0	0	102901	936776	0	0.0000%	66736	0	46	66782	7.1570%	0	0	0	0	1		1350		1	0	87536	0	0	0	-16715	0	0	0		0	104251	0	0	104251	0	0	0	0	0	0						0	0	201		
330239																																																																																				364679	0				18.0594%			66529		368390	-7521	0						0	0	0	0	60033	368390	0	0.0000%	16197	0	1558	17755	4.8687%	0	0	0	0	1		6496		1	0	59008	0	0	0	-7521	0	0	0		0	66529	0	0	66529	0	0	0	0	0	0						0	0	0		
330248																																																																																						20937	1280	1280	10.6093%	18.9741%	17.8141%	19657	110345	185280	-4195	0			10.9741%			0				15113	186186								0	0	0		0		5450	17.8141%	1	0	16368	886	20	0	-4195	0	0	0		0	19657	0	0	19657	0	0	0	0	0	0	0	0	0	1280	0	906	0			
330855																																																																																						309138	21438	21438	9.5798%	13.1862%	12.2718%	287700	2344400	3003183	-22022	0			5.1862%			0				206801	3046409								0	0	0		0		123661	12.2718%	1	464	308904	40783	2443	0	-22022	0	0	0		0	287700	0	0	287700	0	0	0	0	0	0	0	0	0	21438	0	43226	0			
330873																																																																																						22818	1939	1939	6.7706%	12.9486%	11.8483%	20879	176220	308378	-2809	0			4.9486%			0				-261	308378								0	0	0		0		21140	11.8483%	1	0	18070	0	0	0	-2809	0	0	0		0	20879	0	0	20879	0	0	0	0	0	0	0	0	0	1939	0	0	0			
330949																																																																																						33762	2094	2094	8.0552%	12.6534%	11.8686%	31668	266822	393135	-3176	0			4.6534%			0				9493	393135								0	0	0		0		22175	11.8686%	1	0	28492	0	0	0	-3176	0	0	0		0	31668	0	0	31668	0	0	0	0	0	0	0	0	0	2094	0	0	0			
331076																																																																																						73958	3236	3236	23.7970%	28.2938%	27.0558%	70722	261393	297189	-1924	0			20.2938%			0				35591	297258								0	0	0		0		35200	27.0558%	1	0	68867	0	69	0	-1924	0	0	0		0	70722	0	0	70722	0	0	0	0	0	0	0	0	0	3236	0	69	0			
331375																																																																																						34487	3225	3225	8.2402%	13.3756%	12.1248%	31262	257836	379386	-1219	0			5.3756%			0				565	379386								0	0	0		0		30697	12.1248%	1	0	30043	0	0	0	-1219	0	0	0		0	31262	0	0	31262	0	0	0	0	0	0	0	0	0	3225	0	0	0			
331544																																																																																				111486	0				16.9026%			19774		116988	-4807	0						0	0	0	0	12274	116988	0	0.0000%	10302	0	25	10327	9.2630%	0	0	0	0	1		7500		1	0	14967	0	0	0	-4807	0	0	0		0	19774	0	0	19774	0	0	0	0	0	0						0	0	0		
331713																																																																																				636673	0				10.6442%			69074		648938	-23679	0						0	0	0	0	68499	648938	0	0.0000%	10928	0	2142	13070	2.0529%	0	0	0	0	1		575		1	0	45395	0	0	0	-23679	0	0	0		0	69074	0	0	69074	0	0	0	0	0	0						0	0	54251		
332224																																																																																						75723	3813	3813	14.1051%	24.8641%	23.6121%	71910	304547	509815	-7409	-850			16.8641%			0				23670	509032								0	0	0		0		48307	23.6121%	1	0	64568	0	66	1	-6559	0	-850	0		0	71910	0	0	71910	0	0	0	0	0	0	0	0	0	3813	0	67	0			
332671																																																																																				104866	0				28.4541%			29761		104593	-1162	0						0	0	0	0	29761	104593	0	0.0000%	5216	0	0	5216	4.9740%	0	0	0	0	1		0		1	0	28599	0	0	0	-199	0	-963	0		0	29761	0	0	29761	0	0	0	0	0	0						0	0	0		
332756																																																																																				73220	0				15.0293%			10713		71281	-580	0						0	0	0	0	2613	71281	0	0.0000%	8015	0	0	8015	10.9465%	0	0	0	0	1		8100		1	0	10133	0	0	0	-580	0	0	0		0	10713	0	0	10713	0	0	0	0	0	0						0	0	0		
333034																																																																																						42095	1904	1904	15.0579%	28.3493%	27.0670%	40191	148487	266910	6	0			20.3493%			0				32191	266910								0	0	0		0		8000	27.0670%	1	0	40197	0	0	0	6	0	0	0		0	40191	0	0	40191	0	0	0	0	0	0	0	0	0	1904	0	0	0			
333203																																																																																						123859	8988	8988	7.3055%	12.5707%	11.6585%	114871	985300	1572385	-31434	0			4.5707%			0				93918	1574608								0	0	0		0		23176	11.6585%	1	0	85660	2223	0	0	-31434	0	0	0		0	114871	0	0	114871	0	0	0	0	0	0	0	0	0	8988	0	2223	0			
333650																																																																																						63293	4657	4657	9.6625%	17.0636%	15.8080%	58636	370925	606843	-1803	0			9.0636%			0				21174	615095								0	0	0		0		45714	15.8080%	1	0	65085	2260	5992	0	-1803	0	0	0		0	58636	0	0	58636	0	0	0	0	0	0	0	0	0	4657	0	8252	0			
333856																																																																																						72718	4932	4932	10.1432%	18.5135%	17.2579%	67786	392783	668290	-3749	0			10.5135%			0				64517	668821								0	0	0		0		3800	17.2579%	1	0	64568	531	0	0	-3749	0	0	0		0	67786	0	0	67786	0	0	0	0	0	0	0	0	0	4932	0	531	0			
333940																																																																																						8369	180	180	12.5567%	20.5364%	20.0947%	8189	40752	65216	-1333	0			12.5364%			0				7888	65315								0	0	0		0		400	20.0947%	1	0	6955	0	0	99	-1333	0	0	0		0	8189	0	0	8189	0	0	0	0	0	0	0	0	0	180	0	99	0			
334264																																																																																				734078	0				9.7900%			74607		762077	-19709	0						0	0	0	0	58002	762548	0	0.0000%	66422	0	679	67101	9.1409%	0	0	0	0	1		17076		1	0	55369	471	0	0	-19709	0	0	0		0	74607	0	0	74607	0	0	0	0	0	0						471	0	0		
335346																																																																																						56274	4489	4489	12.2400%	15.7626%	14.5052%	51785	357010	423081	-1038	0			7.7626%			0				39169	423081								0	0	0		0		12616	14.5052%	1	0	50747	0	0	0	-1038	0	0	0		0	51785	0	0	51785	0	0	0	0	0	0	0	0	0	4489	0	0	0			
336147																																																																																				210695	0				9.6963%			20063		206914	-1634	0						0	0	0	0	10063	206914	0	0.0000%	11372	0	124	11496	5.4562%	0	0	0	0	1		10000		1	0	18429	0	0	0	-1634	0	0	0		0	20063	0	0	20063	0	0	0	0	0	0						0	0	0		
336361																																																																																						35639	1697	1697	16.4168%	25.9455%	24.7101%	33942	137361	206751	-230	0			17.9455%			0				28142	206751								0	0	0		0		5800	24.7101%	1	0	33712	0	0	0	-230	0	0	0		0	33942	0	0	33942	0	0	0	0	0	0	0	0	0	1697	0	0	0			
336576																																																																																				317388	0				9.6794%			31122		321529	-3551	-682						0	0	0	0	31122	320847	0	0.0000%	12032	0	152	12184	3.8388%	0	0	0	0	1		0		1	0	27571	0	0	0	-4233	0	682	0		0	31122	0	0	31122	0	0	0	0	0	0						0	0	8860		
337340																																																																																						14942	760	760	10.1707%	24.6368%	23.3837%	14182	60649	139440	-1298	0			16.6368%			0				5588	147546								0	0	0		0		16700	23.3837%	1	0	20990	8106	0	0	-1298	0	0	0		0	14182	0	0	14182	0	0	0	0	0	0	0	0	0	760	0	8106	0			
338646																																																																																				598515	0				9.2755%			55054		593545	-849	0						0	0	0	0	30778	596163	0	0.0000%	59192	0	3573	62765	10.4868%	0	0	0	0	1		26894		1	0	56823	2500	118	0	-849	0	0	0		0	55054	0	0	55054	0	0	0	0	0	0						2618	0	0		
338945																																																																																				67162	0				10.2867%			6881		66892	-68	0						0	0	0	0	5361	66892	0	0.0000%	7271	0	0	7271	10.8261%	0	0	0	0	1		1520		1	0	6813	0	0	0	-68	0	0	0		0	6881	0	0	6881	0	0	0	0	0	0						0	0	0		
339072																																																																																						131658	7992	7992	13.9080%	23.7418%	22.3006%	123666	554542	889173	-1288	0			15.7418%			1				214367	1008823								0	119650	0		0		28949	22.3006%	1	0	242028	0	0	0	-1288	0	0	0		0	243316	0	119650	123666	0	0	0	0	0	0	0	0	0	7992	0	119650	0			
339353																																																																																						10220	505	505	12.1504%	19.5396%	18.5741%	9715	52304	79956	-1565	0			11.5396%			0				5346	81487								0	0	0		0		5900	18.5741%	1	0	9681	1531	0	0	-1565	0	0	0		0	9715	0	0	9715	0	0	0	0	0	0	0	0	0	505	0	1531	0			
339456																																																																																						82391	6043	6043	11.1659%	17.1114%	15.8563%	76348	481499	683762	-10936	0			9.1114%			0				62298	683762								0	0	0		0		14050	15.8563%	1	0	65412	0	0	0	-10936	0	0	0		0	76348	0	0	76348	0	0	0	0	0	0	0	0	0	6043	0	0	0			
339607																																																																																				1421036	0				9.9718%			144001		1444077	-21217	-2237						0	0	0	0	138689	1445528	0	0.0000%	126820	0	4618	131438	9.2494%	0	0	0	0	1		9000		1	0	126472	3688	0	0	-18559	-582	-2076	0		0	144001	0	0	144001	0	0	0	0	0	0						3688	0	0		
339773																																																																																						666928	41752	41752	12.4719%	13.7939%	12.9304%	625176	4834945	5012691	-6465	0			5.7939%			0				417196	5013440								0	0	0		0		208729	12.9304%	1	0	619460	0	749	0	-5685	0	-780	0		0	625176	0	0	625176	0	0	0	0	0	0	0	0	0	41752	0	749	0			
339858																																																																																						5034912	333934	399060	9.2102%	13.4524%	12.3862%	4635852	37427614	50333792	-362343	0			5.4524%			0				3107301	51361753								0	0	0		0		2556512	12.3862%	1	0	5301470	1005410	22551	0	-278996	0	0	-83347		0	4635852	0	0	4635852	0	0	0	0	0	0	65126	0	0	399060	0	1027961	0			
340135																																																																																						201934	16592	16592	9.4369%	12.5969%	11.5619%	185342	1603041	1964015	-20209	0			4.5969%			1				162075	1969159								0	0	0		0		28411	11.5619%	1	0	170277	0	0	5144	-20209	0	0	0		0	185342	0	0	185342	0	0	0	0	0	0	0	0	0	16592	0	5144	0			
340144																																																																																						154644	13063	13063	9.7053%	14.2581%	13.0537%	141581	1084604	1458808	-16709	0			6.2581%			0				95638	1462656								0	0	0		0		49791	13.0537%	1	0	128720	3495	353	0	-16709	0	0	0		0	141581	0	0	141581	0	0	0	0	0	0	0	0	0	13063	0	3848	0			
340256																																																																																						91904	5919	5919	10.7503%	16.2536%	15.2068%	85985	565438	799835	-7831	0			8.2536%			0				13485	799835								0	0	0		0		72500	15.2068%	1	0	78154	0	0	0	-7831	0	0	0		0	85985	0	0	85985	0	0	0	0	0	0	0	0	0	5919	0	0	0			
340443																																																																																						15672	546	546	11.1601%	24.1134%	23.2733%	15126	64993	135537	-6730	0			16.1134%			0				14538	135949								0	0	0		0		1000	23.2733%	1	0	8808	412	0	0	-6730	0	0	0		0	15126	0	0	15126	0	0	0	0	0	0	0	0	0	546	0	412	0			
340742																																																																																						87833	8322	8322	9.4527%	13.2066%	11.9553%	79511	665069	841144	-3939	0			5.2066%			0				-1072	845648								0	0	0		0		85087	11.9553%	1	0	80076	64	0	4440	-3939	0	0	0		0	79511	0	0	79511	0	0	0	0	0	0	0	0	0	8322	0	4504	0			
340751																																																																																				921133	0				10.1446%			91458		901542	-936	0						0	0	0	0	89574	901542	0	0.0000%	71063	0	5360	76423	8.2966%	0	0	0	0	1		1884		1	0	90522	0	0	0	-936	0	0	0		0	91458	0	0	91458	0	0	0	0	0	0						0	0	0		
341310																																																																																						98004	7657	7657	9.6090%	16.0142%	14.7630%	90347	611982	940231	-13413	0			8.0142%			0				84319	940231								0	0	0		0		6028	14.7630%	1	0	76934	0	0	0	-13413	0	0	0		0	90347	0	0	90347	0	0	0	0	0	0	0	0	0	7657	0	0	0			
342054																																																																																						54830	4111	4111	9.6869%	15.1705%	14.0331%	50719	361424	523586	-9241	0			7.1705%			0				46258	523586								0	0	0		0		4461	14.0331%	1	0	41478	0	0	0	-9241	0	0	0		0	50719	0	0	50719	0	0	0	0	0	0	0	0	0	4111	0	0	0			
342362																																																																																				771899	0				12.0648%			115062		953700	-166264	0						0	0	0	0	85547	953700	0	0.0000%	23034	0	531	23565	3.0529%	0	0	0	0	1		29515		1	0	-51202	0	0	0	-166264	0	0	0		0	115062	0	0	115062	0	0	0	0	0	0						0	0	3130		
342410																																																																																						555955	49651	49651	9.4519%	13.0187%	11.8560%	506304	4270435	5356650	-24024	0			5.0187%			1				187526	5460945								0	0	0		0		423073	11.8560%	1	0	586575	68106	34909	1280	-24196	172	0	0		0	506304	0	0	506304	0	0	0	0	0	0	0	0	0	49651	0	104295	0			
342634																																																																																						2026479	187848	187848	10.2853%	13.4900%	12.2395%	1838631	15022089	17876353	-48702	0			5.4900%			0				1304337	18199284								0	0	0		0		857225	12.2395%	1	0	2112860	320756	72	2103	4197	-4134	-4702	-44063		0	1838631	0	0	1838631	0	0	0	0	0	0	0	0	0	187848	0	322931	0			
343051																																																																																				95900	0				9.8104%			9784		99731	-1662	0						0	0	0	0	9334	99731	0	0.0000%	471	0	30	501	0.5224%	0	0	0	0	1		450		1	0	8122	0	0	0	-1662	0	0	0		0	9784	0	0	9784	0	0	0	0	0	0						0	0	0		
343248																																																																																						5437	300	300	13.4695%	17.2177%	16.2677%	5137	31578	38138	-164	0			9.2177%			0				4966	38138								0	0	0		0		171	16.2677%	1	0	4973	0	0	0	-164	0	0	0		0	5137	0	0	5137	0	0	0	0	0	0	0	0	0	300	0	0	0			
343770																																																																																				101761	0				12.2315%			12414		101492	-286	0						0	0	0	0	12414	101492	0	0.0000%	2216	0	0	2216	2.1777%	0	0	0	0	1		0		1	0	12128	0	0	0	-286	0	0	0		0	12414	0	0	12414	0	0	0	0	0	0						0	0	0		
343903																																																																																						103784	5250	5250	9.5181%	15.7107%	14.9160%	98534	660593	1035223	-8513	0			7.7107%			0				106543	1043233								0	0	0		0		0	14.9160%	1	0	98030	8010	0	0	-8659	0	145	0		0	98534	0	0	98534	0	0	0	0	0	0	0	0	0	5250	0	8010	0			
343958																																																																																				99682	0				10.1837%			9993		98127	0	0						0	0	0	0	293	98127	0	0.0000%	0	0	100	100	0.1003%	0	0	0	0	1		9700		1	0	9993	0	0	0	0	0	0	0		0	9993	0	0	9993	0	0	0	0	0	0						0	0	19211		
344647																																																																																						123078	8511	8511	9.5508%	16.3886%	15.2553%	114567	750998	1199559	-41705	0			8.3886%			0				90486	1202275								0	0	0		0		27801	15.2553%	1	0	76582	2716	0	0	-40701	0	0	0		0	114567	0	0	114567	0	0	0	0	0	0	0	0	0	8511	0	2716	0			
344852																																																																																						15003	770	770	9.8912%	24.3555%	23.1055%	14233	61600	143896	-4124	0			16.3555%			0				6733	143896								0	0	0		0		7500	23.1055%	1	0	10109	0	0	0	-4124	0	0	0		0	14233	0	0	14233	0	0	0	0	0	0	0	0	0	770	0	0	0			
345309																																																																																						275351	11413	11413	15.1553%	21.1366%	20.2605%	263938	1302723	1741554	-20297	959			13.1366%			0				260748	1742513								0	0	0		0		3190	20.2605%	1	0	243641	0	0	0	-21256	0	959	0		0	263938	0	0	263938	0	0	0	0	0	0	0	0	0	11413	0	0	0			
345345																																																																																						58295	5308	5308	9.8208%	12.2215%	11.1087%	52987	476986	539540	12	0			4.2215%			0				48656	540172								0	0	0		0		4963	11.1087%	1	0	53631	632	0	0	12	0	0	0		0	52987	0	0	52987	0	0	0	0	0	0	0	0	0	5308	0	632	0			
345747																																																																																						84768	9238	9238	9.1400%	11.5631%	10.3029%	75530	733092	826365	-8736	0			3.5631%			1				57352	828186								0	0	0		0		20000	10.3029%	1	0	68616	1762	60	0	-8736	0	0	0		0	75530	0	0	75530	0	0	0	0	0	0	0	0	0	9238	0	1821	0			
345756																																																																																						90291	6533	6533	15.7873%	17.2783%	16.0282%	83758	522568	530542	-2696	0			9.2783%			0				81783	530542								0	0	0		0		1975	16.0282%	1	0	81062	0	0	0	-2696	0	0	0		0	83758	0	0	83758	0	0	0	0	0	0	0	0	0	6533	0	0	0			
345877																																																																																				909382	0				10.2614%			91635		893008	-395	0						0	0	0	0	66190	895893	0	0.0000%	49083	0	3170	52253	5.7460%	0	0	0	0	1		28330		1	0	94125	2227	658	0	-395	0	0	0		0	91635	0	0	91635	0	0	0	0	0	0						2885	0	32599		
346379																																																																																						27700	2514	2514	8.0145%	11.3263%	10.2983%	25186	244564	314254	-1127	0			3.3263%			0				14707	314675								0	0	0		0		10900	10.2983%	1	0	24480	400	21	0	-1127	0	0	0		0	25186	0	0	25186	0	0	0	0	0	0	0	0	0	2514	0	421	0			
346566																																																																																				82694	0				12.5437%			10083		80383	-100	0						0	0	0	0	8583	80383	0	0.0000%	7584	0	0	7584	9.1712%	0	0	0	0	1		1500		1	0	9983	0	0	0	-100	0	0	0		0	10083	0	0	10083	0	0	0	0	0	0						0	0	0		
346771																																																																																				199362	0				11.8511%			23115		195045	-102	0						0	0	0	0	13071	195530	0	0.0000%	12309	0	110	12419	6.2294%	0	0	0	0	1		10529		1	0	23498	485	0	0	0	0	-102	0		0	23115	0	0	23115	0	0	0	0	0	0						485	0	3667		
347022																																																																																						36587	1838	1838	12.0207%	23.0466%	21.8889%	34749	158752	289077	-5494	0			15.0466%			0				29749	289077								0	0	0		0		5000	21.8889%	1	0	29255	0	0	0	-5494	0	0	0		0	34749	0	0	34749	0	0	0	0	0	0	0	0	0	1838	0	0	0			
347639																																																																																						31630	2440	2440	5.9137%	10.3346%	9.5373%	29190	306060	493603	-3426	0			2.3346%	-334	0	0				16603	495762								0	0	0		0		14746	9.5373%	1	0	27923	0	0	2159	-3047	0	0	-379		0	29190	0	0	29190	0	0	0	0	0	0	0	0	0	2440	0	2159	0			
347956																																																																																						69622	5996	5996	11.0086%	14.5631%	13.3089%	63626	478071	577964	-3958	0			6.5631%			0				-20557	577964								0	0	0		0		84184	13.3089%	1	0	59669	0	0	0	-4200	243	0	0		0	63626	0	0	63626	0	0	0	0	0	0	0	0	0	5996	0	0	0			
348159																																																																																						21676	2173	2173	9.7500%	12.4699%	11.2198%	19503	173827	200030	-3084	0			4.4699%			0				7654	200315								0	0	0		0		12134	11.2198%	1	0	16704	271	14	0	-3084	0	0	0		0	19503	0	0	19503	0	0	0	0	0	0	0	0	0	2173	0	285	0			
348720																																																																																						138551	7057	7057	14.5636%	24.7264%	23.4669%	131494	560337	902893	-1018	0			16.7264%			0				128667	903231								0	0	0		0		3165	23.4669%	1	0	130814	322	16	0	-1018	0	0	0		0	131494	0	0	131494	0	0	0	0	0	0	0	0	0	7057	0	338	0			
349129																																																																																						35606	1317	1317	13.3059%	30.1437%	29.0287%	34289	118121	257697	-14475	0			22.1437%			0				26289	257697								0	0	0		0		8000	29.0287%	1	0	19814	0	0	0	0	0	0	-14475		0	34289	0	0	34289	0	0	0	0	0	0	0	0	0	1317	0	0	0			
349343																																																																																				222045	0				13.2023%			29085		220302	-528	0						0	0	0	0	25552	220319	0	0.0000%	34757	0	2301	37058	16.6894%	0	0	0	0	1		3550		1	0	28574	17	0	0	-528	0	0	0		0	29085	0	0	29085	0	0	0	0	0	0						17	0	0		
350572																																																																																						17901	1090	1090	9.9190%	17.8987%	16.8088%	16811	100013	169483	-2565	0			9.8987%			0				3057	173109								0	0	0		0		17380	16.8088%	1	0	17872	3626	0	0	-2565	0	0	0		0	16811	0	0	16811	0	0	0	0	0	0	0	0	0	1090	0	3626	0			
350657																																																																																						3915	144	144	8.2861%	21.7054%	20.9070%	3771	18037	45510	-1036	0			13.7054%			1				3171	45510								0	0	0		0		600	20.9070%	1	0	2735	0	0	0	-1036	0	0	0		0	3771	0	0	3771	0	0	0	0	0	0	0	0	0	144	0	0	0			
350750																																																																																				261822	0				12.7775%			32559		254816	0	0						0	0	0	0	30679	254816	0	0.0000%	35688	0	7169	42857	16.3688%	0	0	0	0	1		1880		1	0	32559	0	0	0	0	0	0	0		0	32559	0	0	32559	0	0	0	0	0	0						0	0	3455		
351131																																																																																				46635	0				20.9120%			10066		48135	-1733	0						0	0	0	0	9518	48135	0	0.0000%	8951	0	51	9002	19.3031%	0	0	0	0	1		548		1	0	8333	0	0	0	-1733	0	0	0		0	10066	0	0	10066	0	0	0	0	0	0						0	0	0		
351560																																																																																						50962	2829	2829	16.4696%	22.9475%	21.6736%	48133	222081	292253	0	0			14.9475%			0				42903	292253								0	0	0		0		5230	21.6736%	1	0	48133	0	0	0	0	0	0	0		0	48133	0	0	48133	0	0	0	0	0	0	0	0	0	2829	0	0	0			
